Wave-Number (cm-1)	u(Wave-Number) (cm-1)	Absorbance	u(Absorbance)
0.0646293	0.000153344	0.004302294	0.000836755
0.064695759	0.000153432	0.005100849	0.000836756
0.064762204	0.000153526	0.00539037	0.000836617
0.064828631	0.000153624	0.004762473	0.000835975
0.064895039	0.000153728	0.003087892	0.000835553
0.064961421	0.000153837	0.004239702	0.000836057
0.065027791	0.000153951	0.003765746	0.000836054
0.065094142	0.000154071	0.00381081	0.000836024
0.065160473	0.000154195	0.003355175	0.000835745
0.065226779	0.000154325	0.004552636	0.000836219
0.065293073	0.00015446	0.00486675	0.000835695
0.065359348	0.0001546	0.001724507	0.000835665
0.065425603	0.000154745	0.001994531	0.000835171
0.065491833	0.000154896	0.002148669	0.000835437
0.065558051	0.000155052	0.001484228	0.000835403
0.065624249	0.000155212	0.003001432	0.000835557
0.065690429	0.000155378	0.001161445	0.000835407
0.065756583	0.00015555	0.002291145	0.000835238
0.065822725	0.000155726	0.002613699	0.000834919
0.065888847	0.000155908	0.001233039	0.000834676
0.06595495	0.000156094	-0.00137393	0.000834513
0.066021035	0.000156286	0.002339914	0.000835153
0.066087094	0.000156483	2.3872E-05	0.00083385
0.06615314	0.000156686	0.000812986	0.000834849
0.066219167	0.000156893	-0.000919934	0.000834161
0.066285176	0.000157106	0.001071686	0.000834835
0.066351159	0.000157323	-0.000740868	0.000834356
0.066417129	0.000157546	0.000809766	0.000834274
0.06648308	0.000157774	-0.000668674	0.000833942
0.066549013	0.000158007	-0.000283252	0.000833949
0.06661492	0.000158246	0.001858832	0.000833685
0.066680814	0.000158489	-0.001251382	0.0008337
0.066746689	0.000158738	-0.002165579	0.000833312
0.066812545	0.000158991	-0.001030517	0.000833606
0.066878376	0.00015925	-0.000600369	0.000833583
0.066944194	0.000159514	-0.000338364	0.000833514
0.067009993	0.000159782	-0.001362788	0.00083346
0.067075773	0.000160056	0.001267074	0.000833552
0.067141528	0.000160335	0.00060108	0.000833259
0.06720727	0.000160619	-0.002642589	0.000833105
0.067272993	0.000160908	0.000780792	0.000833141
0.067338697	0.000161202	-0.000460908	0.000833125
0.067404376	0.000161501	0.002446636	0.000833245
0.067470042	0.000161805	0.000874658	0.000832713
0.067535689	0.000162114	0.001357035	0.000833179
0.067601317	0.000162428	0.001581613	0.000833344
0.067666926	0.000162747	0.002521779	0.000833405
0.067732509	0.000163071	-0.000813811	0.000832366
0.06779808	0.0001634	-0.001109624	0.000832614
0.067863632	0.000163733	0.004226853	0.000833275
0.067929165	0.000164072	0.002509946	0.000832941
0.067994673	0.000164415	0.000964437	0.000832654
0.068060167	0.000164764	0.000392931	0.000832248
0.068125643	0.000165117	0.001850763	0.000832225
0.0681911	0.000165475	0.000878658	0.000832345
0.068256531	0.000165837	0.002913466	0.000832361
0.06832195	0.000166205	9.07588E-05	0.000831978
